"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"i [[suspect]] this is the kind of [[production]] that would have been funnier if the director had released the outtakes theatrically and used the film as a bonus [[feature]] on the [[dvd]] .","i [[perp]] this is the kind of [[proceeds]] that would have been funnier if the director had released the outtakes theatrically and used the film as a bonus [[featuring]] on the [[cd]] .",0.0029396414756774902,0.6739194393157959,0,1,0,134,"Successful"
"an [[unfortunate]] [[title]] for a [[film]] that [[has]] nothing [[endearing]] about it .","an [[sad]] [[naming]] for a [[filmmaking]] that [[was]] nothing [[easygoing]] about it .",0.0009995102882385254,0.010464131832122803,0,0,0,144,"Failed"
"ninety minutes of viva castro ! can be as [[tiresome]] as 9 seconds of jesse helms' anti- castro rhetoric , which are included","ninety minutes of viva castro ! can be as [[uninspiring]] as 9 seconds of jesse helms' anti- castro rhetoric , which are included",0.0014902949333190918,0.8363814949989319,0,1,0,40,"Successful"
"comes off as a long , [[laborious]] [[whine]] , the [[bellyaching]] of a paranoid and [[unlikable]] [[man]] .","comes off as a long , [[tricky]] [[bitching]] , the [[regretting]] of a paranoid and [[likable]] [[mankind]] .",0.0008170008659362793,0.8871495723724365,0,1,0,195,"Successful"
"it just goes to show , an intelligent person isn't necessarily an [[admirable]] storyteller .","it just goes to show , an intelligent person isn't necessarily an [[wondrous]] storyteller .",0.00250852108001709,0.8621491193771362,0,1,0,50,"Successful"
"in a 102-minute film , aaliyah gets at most 20 minutes of screen time . . . . most [[viewers]] will [[wish]] there had been more of the "" queen "" and less of the "" damned . ""","in a 102-minute film , aaliyah gets at most 20 minutes of screen time . . . . most [[onlookers]] will [[want]] there had been more of the "" queen "" and less of the "" damned . """,0.005268573760986328,0.520636260509491,0,1,0,80,"Successful"
"[[hopelessly]] [[inane]] , [[humorless]] and under-inspired .","[[sorely]] [[inconsequential]] , [[blasé]] and under-inspired .",0.0005174875259399414,0.0008356571197509766,0,0,0,91,"Failed"
"kapur [[fails]] to give his audience a single character worth rooting for ( or worth rooting against , for that matter ) .","kapur [[overlooking]] to give his audience a single character worth rooting for ( or worth rooting against , for that matter ) .",0.0008707642555236816,0.9990351796150208,0,1,0,60,"Successful"
"it reduces the complexities to bromides and slogans and it gets [[so]] preachy-keen and so tub-thumpingly loud it [[makes]] you feel like a chump just for [[sitting]] through it .","it reduces the complexities to bromides and slogans and it gets [[yet]] preachy-keen and so tub-thumpingly loud it [[provides]] you feel like a chump just for [[assisi]] through it .",0.0016852617263793945,0.918220579624176,0,1,0,102,"Successful"
"none of this has the suavity or classical familiarity of bond , but much of it is good for a laugh . the problem with "" xxx "" is that its own action isn't [[very]] [[effective]] .","none of this has the suavity or classical familiarity of bond , but much of it is good for a laugh . the problem with "" xxx "" is that its own action isn't [[terribly]] [[efficacious]] .",0.006199061870574951,0.6313719749450684,0,1,0,75,"Successful"
"a [[great]] script brought down by [[lousy]] direction . same [[guy]] with both [[hats]] . big [[mistake]] .","a [[admirable]] script brought down by [[unhappy]] direction . same [[homie]] with both [[stoppers]] . big [[deceiving]] .",0.0006381869316101074,0.994407594203949,0,1,0,200,"Successful"
"a [[mediocre]] [[exercise]] in [[target]] demographics , [[unaware]] that it's the [[butt]] of its [[own]] [[joke]] .","a [[destitute]] [[exercises]] in [[targeting]] demographics , [[unwise]] that it's the [[derriere]] of its [[unique]] [[comedy]] .",0.0004755258560180664,0.994825541973114,0,1,0,189,"Successful"
"[[director]] [[kevin]] [[bray]] excels in breaking [[glass]] and [[marking]] off the "" miami [[vice]] "" [[checklist]] of [[power]] [[boats]] , [[latin]] [[music]] and [[dog]] [[tracks]] . he doesn't , however , deliver [[nearly]] enough of the show's [[trademark]] [[style]] and [[flash]] .","[[leadership]] [[dustin]] [[burgess]] excels in breaking [[glazing]] and [[scoring]] off the "" miami [[deputies]] "" [[slates]] of [[capacity]] [[seafaring]] , [[america]] [[soloist]] and [[yorkie]] [[pathways]] . he doesn't , however , deliver [[intently]] enough of the show's [[marquez]] [[elegant]] and [[flashback]] .",0.003218531608581543,0.12975430488586426,0,0,0,557,"Failed"
"in gleefully , thumpingly hyperbolic terms , it covers just about every cliche in the compendium about crass , jaded movie types and the phony baloney movie biz .","in gleefully , thumpingly hyperbolic terms , it covers just about every cliche in the compendium about crass , jaded movie types and the phony baloney movie biz .",0.9982385039329529,0.9982385039329529,1,1,0,1,"Skipped"
"the spalding [[gray]] [[equivalent]] of a teen gross-out [[comedy]] .","the spalding [[grays]] [[equals]] of a teen gross-out [[entertaining]] .",0.0004075169563293457,0.9983346462249756,0,1,0,84,"Successful"
"perhaps even the slc high command found writer-director mitch davis's wall of kitsch [[hard]] going .","perhaps even the slc high command found writer-director mitch davis's wall of kitsch [[ferocious]] going .",0.0004807710647583008,0.7271394729614258,0,1,0,31,"Successful"
"according to wendigo , 'nature' loves the members of the upper class almost as much as they love themselves .","according to wendigo , 'nature' loves the members of the upper class almost as much as they love themselves .",0.9886934161186218,0.9886934161186218,1,1,0,1,"Skipped"
"an encouraging effort from mccrudden","an encouraging effort from mccrudden",0.9982119202613831,0.9982119202613831,1,1,0,1,"Skipped"
"the romance between the leads isn't as [[compelling]] or as [[believable]] as it [[should]] [[be]] .","the romance between the leads isn't as [[unconvincing]] or as [[conclusive]] as it [[expected]] [[have]] .",0.0013767480850219727,0.007995069026947021,0,0,0,129,"Failed"
"if i could have looked into my future and saw how [[bad]] this [[movie]] was , i would go back and choose to skip it . fortunately , you still have that option .","if i could have looked into my future and saw how [[inclement]] this [[films]] was , i would go back and choose to skip it . fortunately , you still have that option .",0.01695007085800171,0.510953426361084,0,1,0,57,"Successful"
"supposedly authentic account of a historical event that's far too tragic to [[merit]] such [[superficial]] treatment .","supposedly authentic account of a historical event that's far too tragic to [[merits]] such [[palpable]] treatment .",0.0037401914596557617,0.7954999208450317,0,1,0,51,"Successful"
"adroit but finally a [[trifle]] [[flat]] , mad love doesn't galvanize its outrage the way , say , jane campion might have done , but at least it possesses some .","adroit but finally a [[tad]] [[stable]] , mad love doesn't galvanize its outrage the way , say , jane campion might have done , but at least it possesses some .",0.005636930465698242,0.5336371660232544,0,1,0,44,"Successful"
"to blandly [[go]] where we [[went]] 8 [[movies]] [[ago]] . . .","to blandly [[partir]] where we [[travelled]] 8 [[photograph]] [[ahead]] . . .",0.0005824565887451172,0.34426552057266235,0,0,0,118,"Failed"
"a slow-moving police-procedural [[thriller]] that takes its [[title]] all too [[literally]] .","a slow-moving police-procedural [[gripping]] that takes its [[name]] all too [[hardly]] .",0.0007966160774230957,0.9883162975311279,0,1,0,52,"Successful"
"this u-boat doesn't [[have]] a [[captain]] .","this u-boat doesn't [[be]] a [[jefe]] .",0.0008075833320617676,0.9965513348579407,0,1,0,71,"Successful"
"with [[nary]] a glimmer of self-knowledge , [crane] becomes more specimen than character -- and auto focus remains a chilly , clinical lab report .","with [[whimper]] a glimmer of self-knowledge , [crane] becomes more specimen than character -- and auto focus remains a chilly , clinical lab report .",0.017978668212890625,0.9574581384658813,0,1,0,16,"Successful"
"this one aims for the [[toilet]] and scores a direct hit .","this one aims for the [[bidets]] and scores a direct hit .",0.0030381083488464355,0.8231680989265442,0,1,0,51,"Successful"
"[[dull]] , a road-trip [[movie]] that's [[surprisingly]] [[short]] of both [[adventure]] and [[song]] .","[[wearisome]] , a road-trip [[filming]] that's [[unexpectedly]] [[shorter]] of both [[voyage]] and [[duets]] .",0.0007172226905822754,0.0028064846992492676,0,0,0,218,"Failed"
"i [[walked]] [[away]] not [[really]] [[know]] who "" they "" were , what "" they "" [[looked]] like . why "" they "" were here and what "" they "" [[wanted]] and [[quite]] [[honestly]] , i didn't [[care]] .","i [[served]] [[remotely]] not [[downright]] [[am]] who "" they "" were , what "" they "" [[scrutinized]] like . why "" they "" were here and what "" they "" [[could]] and [[wholeheartedly]] [[candidly]] , i didn't [[zorg]] .",0.0020753145217895508,0.7152453064918518,0,1,0,301,"Successful"
"predictably melodramatic .","predictably melodramatic .",0.5936435461044312,0.5936435461044312,1,1,0,1,"Skipped"
"after [[several]] [[scenes]] of this [[tacky]] [[nonsense]] , you'll be wistful for the testosterone-charged wizardry of jerry bruckheimer productions , especially [[because]] half [[past]] dead is [[like]] the rock on a wal-mart [[budget]] .","after [[respective]] [[photographing]] of this [[naff]] [[senseless]] , you'll be wistful for the testosterone-charged wizardry of jerry bruckheimer productions , especially [[as]] half [[ancient]] dead is [[love]] the rock on a wal-mart [[estimation]] .",0.0015996098518371582,0.5116531252861023,0,1,0,150,"Successful"
"a relatively effective little potboiler until its absurd , contrived , [[overblown]] , and entirely implausible finale .","a relatively effective little potboiler until its absurd , contrived , [[undue]] , and entirely implausible finale .",0.43734341859817505,0.8811287879943848,0,1,0,32,"Successful"
"the [[country]] bears [[wastes]] an [[exceptionally]] [[good]] [[idea]] . but the [[movie]] that doesn't [[really]] [[deliver]] for country music [[fans]] or for [[family]] audiences","the [[motherland]] bears [[residuals]] an [[uncommonly]] [[exemplary]] [[vision]] . but the [[film]] that doesn't [[very]] [[bringing]] for country music [[viewers]] or for [[households]] audiences",0.0007642507553100586,0.0020951032638549805,0,0,0,413,"Failed"
"[[adults]] [[will]] [[certainly]] [[want]] to [[spend]] their [[time]] in the [[theater]] thinking up [[grocery]] [[lists]] and [[ways]] to [[tell]] their [[kids]] how not to act [[like]] pinocchio . as for children , they won't enjoy the [[movie]] at all .","[[mature]] [[willingness]] [[indeed]] [[will]] to [[invest]] their [[duration]] in the [[film]] thinking up [[grocer]] [[exhibited]] and [[techniques]] to [[explains]] their [[petit]] how not to act [[fond]] pinocchio . as for children , they won't enjoy the [[scorsese]] at all .",0.0006528496742248535,0.6838985681533813,0,1,0,563,"Successful"
". . . you can be [[forgiven]] for realizing that you've spent the past 20 minutes [[looking]] at your watch and waiting for frida to just [[die]] already .",". . . you can be [[forgave]] for realizing that you've spent the past 20 minutes [[seeks]] at your watch and waiting for frida to just [[martyred]] already .",0.002566993236541748,0.8843903541564941,0,1,0,103,"Successful"
"too [[bad]] writer-director adam [[rifkin]] situates it all in a [[plot]] as musty as one of the golden eagle's [[carpets]] .","too [[detrimental]] writer-director adam [[weissman]] situates it all in a [[intrigue]] as musty as one of the golden eagle's [[tapestry]] .",0.00039321184158325195,0.000816047191619873,0,0,0,86,"Failed"
"it's [[lazy]] for a [[movie]] to avoid [[solving]] one problem by [[trying]] to distract us with the solution to another .","it's [[shiftless]] for a [[cinematographer]] to avoid [[resolved]] one problem by [[wanting]] to distract us with the solution to another .",0.0005147457122802734,0.8056838512420654,0,1,0,108,"Successful"
