"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"[[[[Premise]]]]: Additional information is provided to help managers incorporate the standards into their daily operations.<SPLIT>[[[[Hypothesis]]]]: This information was developed [[thanks]] to extra federal [[funding]].","[[[[Premise]]]]: Additional information is provided to help managers incorporate the standards into their daily operations.<SPLIT>[[[[Hypothesis]]]]: This information was developed [[acknowledgement]] to extra federal [[exchequer]].",0.0026875734329223633,0.6098973751068115,2,0,2,82,"Successful"
"[[[[Premise]]]]: She buried his remains to spare her mother the gruesome sight.<SPLIT>[[[[Hypothesis]]]]: She [[quickly]] [[ate]] his [[remains]] to steal all the nutrients for herself.","[[[[Premise]]]]: She buried his remains to spare her mother the gruesome sight.<SPLIT>[[[[Hypothesis]]]]: She [[sooner]] [[lunch]] his [[remnants]] to steal all the nutrients for herself.",0.004204988479614258,0.548555850982666,0,2,0,122,"Successful"
"[[[[Premise]]]]: They said that (1) agencies need to be able to design their procedures to fit their particular circumstances (e.g.<SPLIT>[[[[Hypothesis]]]]: The authors of the [[recently]] introduced [[bill]] stated [[each]] agency would be required to match their operational methods to their particular situations.","[[[[Premise]]]]: They said that (1) agencies need to be able to design their procedures to fit their particular circumstances (e.g.<SPLIT>[[[[Hypothesis]]]]: The authors of the [[currently]] introduced [[billed]] stated [[any]] agency would be required to match their operational methods to their particular situations.",0.014708518981933594,0.5824158191680908,2,1,2,37,"Successful"
"[[[[Premise]]]]: There are two challengers to these top dogs.<SPLIT>[[[[Hypothesis]]]]: These top dogs [[face]] [[two]] challenges.","[[[[Premise]]]]: There are two challengers to these top dogs.<SPLIT>[[[[Hypothesis]]]]: These top dogs [[overcome]] [[three]] challenges.",0.004009068012237549,0.9875821471214294,1,0,1,41,"Successful"
"[[[[Premise]]]]: This is one of the reasons we're growing too weak to fight the Satheri.  ""What's wrong with a ceremony of worship, if you must worship your eggshell?"" Dave asked.<SPLIT>[[[[Hypothesis]]]]: ""We shouldn't [[worship]] our [[eggshells]], why [[do]] we even have ceremonies at all?"" [[asked]] Dave.","[[[[Premise]]]]: This is one of the reasons we're growing too weak to fight the Satheri.  ""What's wrong with a ceremony of worship, if you must worship your eggshell?"" Dave asked.<SPLIT>[[[[Hypothesis]]]]: ""We shouldn't [[worshiping]] our [[fertilized]], why [[would]] we even have ceremonies at all?"" [[demanding]] Dave.",0.02724909782409668,0.6857767701148987,0,2,0,122,"Successful"
"[[[[Premise]]]]: Where are you going?<SPLIT>[[[[Hypothesis]]]]: I'm curious as to where you're [[going]].","[[[[Premise]]]]: Where are you going?<SPLIT>[[[[Hypothesis]]]]: I'm curious as to where you're [[extinct]].",0.07783615589141846,0.9983737468719482,1,0,1,37,"Successful"
"[[[[Premise]]]]: Yes, you've done very well, young man.<SPLIT>[[[[Hypothesis]]]]: [[No]], you [[have]] not [[done]] very well.","[[[[Premise]]]]: Yes, you've done very well, young man.<SPLIT>[[[[Hypothesis]]]]: [[Never]], you [[had]] not [[ended]] very well.",0.002668619155883789,0.6371661424636841,0,2,0,107,"Successful"
"[[[[Premise]]]]: There always will be a need for an attorney to do general law.<SPLIT>[[[[Hypothesis]]]]: There will always be a very real [[need]] for lawyers and attorney's to practice law.","[[[[Premise]]]]: There always will be a need for an attorney to do general law.<SPLIT>[[[[Hypothesis]]]]: There will always be a very real [[required]] for lawyers and attorney's to practice law.",0.31493836641311646,0.6649813652038574,2,1,2,53,"Successful"
"[[[[Premise]]]]: How do you propose to get in touch with your would-be employers?<SPLIT>[[[[Hypothesis]]]]: [[How]] [[will]] you [[destroy]] your [[potential]] employers' gardens?","[[[[Premise]]]]: How do you propose to get in touch with your would-be employers?<SPLIT>[[[[Hypothesis]]]]: [[Therefore]] [[availability]] you [[wrack]] your [[likely]] employers' gardens?",0.006736934185028076,0.5493122339248657,0,2,0,99,"Successful"
"[[[[Premise]]]]: What seems to be a special bargain price for just  one week only  could turn out to be a year-round con.<SPLIT>[[[[Hypothesis]]]]: Some weekly store sales turn out to be a year-round sale scams.","[[[[Premise]]]]: What seems to be a special bargain price for just  one week only  could turn out to be a year-round con.<SPLIT>[[[[Hypothesis]]]]: Some weekly store sales turn out to be a year-round sale scams.",0.7815991640090942,0.7815991640090942,2,2,1,1,"Skipped"
"[[[[Premise]]]]: The entire economy received a massive jump-start with the outbreak of the Korean War, with Japan ironically becoming the chief local supplier for an army it had battled so furiously just a few years earlier.<SPLIT>[[[[Hypothesis]]]]: [[Japan]] became the local supplier for Korea.","[[[[Premise]]]]: The entire economy received a massive jump-start with the outbreak of the Korean War, with Japan ironically becoming the chief local supplier for an army it had battled so furiously just a few years earlier.<SPLIT>[[[[Hypothesis]]]]: [[Tanaka]] became the local supplier for Korea.",0.09543269872665405,0.7995504140853882,1,2,1,26,"Successful"
"[[[[Premise]]]]: You're the Desert Ghost.<SPLIT>[[[[Hypothesis]]]]: You're a [[living]] desert [[camel]].","[[[[Premise]]]]: You're the Desert Ghost.<SPLIT>[[[[Hypothesis]]]]: You're a [[inhabits]] desert [[errand]].",0.0048067569732666016,0.77750563621521,0,1,0,53,"Successful"
"[[[[Premise]]]]: For this report, we provide an overview of the major theories about why people save and describe various factors associated with the decline in personal saving.<SPLIT>[[[[Hypothesis]]]]: There are several major theories about why people [[save]].","[[[[Premise]]]]: For this report, we provide an overview of the major theories about why people save and describe various factors associated with the decline in personal saving.<SPLIT>[[[[Hypothesis]]]]: There are several major theories about why people [[ransoms]].",0.03173345327377319,0.9913610816001892,1,0,1,29,"Successful"
"[[[[Premise]]]]: Punditus Interruptus, The Final <SPLIT>[[[[Hypothesis]]]]: The [[Last]] Punditus Interruptus","[[[[Premise]]]]: Punditus Interruptus, The Final <SPLIT>[[[[Hypothesis]]]]: The [[Elapsed]] Punditus Interruptus",0.009399771690368652,0.07135987281799316,1,1,1,6,"Failed"
"[[[[Premise]]]]: NONFEDERAL PHYSICAL PROPERTY ANNUAL STEWARDSHIP INFORMATION For the Fiscal Year Ended September<SPLIT>[[[[Hypothesis]]]]: The report details [[federal]] physical property","[[[[Premise]]]]: NONFEDERAL PHYSICAL PROPERTY ANNUAL STEWARDSHIP INFORMATION For the Fiscal Year Ended September<SPLIT>[[[[Hypothesis]]]]: The report details [[goverment]] physical property",0.26483839750289917,0.8813158273696899,0,2,0,10,"Successful"
"[[[[Premise]]]]: because i don't want to my mother was also a domineering type of personality because she had to take over the things that my dad fell short in<SPLIT>[[[[Hypothesis]]]]: My mother was [[domineering]] [[since]] she filled in my father's shoes.","[[[[Premise]]]]: because i don't want to my mother was also a domineering type of personality because she had to take over the things that my dad fell short in<SPLIT>[[[[Hypothesis]]]]: My mother was [[overlord]] [[upon]] she filled in my father's shoes.",0.13863950967788696,0.7118669748306274,1,0,1,28,"Successful"
"[[[[Premise]]]]: Favored by the Ancient Egyptians as a source of turquoise, the Sinai was, until recently, famed for only one event but certainly an important one.<SPLIT>[[[[Hypothesis]]]]: The [[Ancient]] Egyptians found nothing of use in the Sinai.  ","[[[[Premise]]]]: Favored by the Ancient Egyptians as a source of turquoise, the Sinai was, until recently, famed for only one event but certainly an important one.<SPLIT>[[[[Hypothesis]]]]: The [[Preceding]] Egyptians found nothing of use in the Sinai.  ",0.0037119388580322266,0.8688061237335205,0,2,0,43,"Successful"
"[[[[Premise]]]]: uh-huh well maybe well i've enjoyed talking to you okay bye-bye<SPLIT>[[[[Hypothesis]]]]: I [[liked]] [[talking]] to you about [[sports]].","[[[[Premise]]]]: uh-huh well maybe well i've enjoyed talking to you okay bye-bye<SPLIT>[[[[Hypothesis]]]]: I [[rained]] [[parle]] to you about [[sportsman]].",0.0020650625228881836,0.9332165122032166,2,0,2,97,"Successful"
"[[[[Premise]]]]: You name it L.A.'s got it.<SPLIT>[[[[Hypothesis]]]]: L.A. doesn't [[offer]] [[much]] of anything.","[[[[Premise]]]]: You name it L.A.'s got it.<SPLIT>[[[[Hypothesis]]]]: L.A. doesn't [[tender]] [[many]] of anything.",0.0050258636474609375,0.1201169490814209,0,0,0,46,"Failed"
"[[[[Premise]]]]: This points to a final press-friendly quality of McCain' brilliant flattery.<SPLIT>[[[[Hypothesis]]]]: This [[does]] not [[lead]] to a [[final]] press-friendly [[quality]] of McCain' [[brilliant]] [[flattery]].","[[[[Premise]]]]: This points to a final press-friendly quality of McCain' brilliant flattery.<SPLIT>[[[[Hypothesis]]]]: This [[wishes]] not [[directing]] to a [[finale]] press-friendly [[qualities]] of McCain' [[awesome]] [[grandstanding]].",0.0008772015571594238,0.5887449979782104,0,0,0,157,"Failed"
"[[[[Premise]]]]: Several of its beaches are officially designated for nudism (known locally as naturisme) the most popular being Pointe Tarare and a functionary who is a Chevalier de la L??gion d'Honneur has been appointed to supervise all aspects of sunning in the buff.<SPLIT>[[[[Hypothesis]]]]: There are a number of nude [[beaches]].","[[[[Premise]]]]: Several of its beaches are officially designated for nudism (known locally as naturisme) the most popular being Pointe Tarare and a functionary who is a Chevalier de la L??gion d'Honneur has been appointed to supervise all aspects of sunning in the buff.<SPLIT>[[[[Hypothesis]]]]: There are a number of nude [[bathers]].",0.046295881271362305,0.914701521396637,1,2,1,21,"Successful"
"[[[[Premise]]]]: On the left of the entrance ramp is the open space once occupied by the Temple of Athena, close to which are the remains of the Pergamene library.<SPLIT>[[[[Hypothesis]]]]: There are no [[remains]] visible from the ramp.","[[[[Premise]]]]: On the left of the entrance ramp is the open space once occupied by the Temple of Athena, close to which are the remains of the Pergamene library.<SPLIT>[[[[Hypothesis]]]]: There are no [[roosting]] visible from the ramp.",0.001944422721862793,0.8944253921508789,0,2,0,41,"Successful"
"[[[[Premise]]]]: Managing better requires that agencies have, and rely upon, sound financial and program information.<SPLIT>[[[[Hypothesis]]]]: Agencies [[need]] sound [[financial]] and program information for good management.","[[[[Premise]]]]: Managing better requires that agencies have, and rely upon, sound financial and program information.<SPLIT>[[[[Hypothesis]]]]: Agencies [[suffice]] sound [[fundraising]] and program information for good management.",0.00824052095413208,0.6417341232299805,1,2,1,54,"Successful"
"[[[[Premise]]]]: But he said he thought the Ledfords understood they could qualify only if he put down a stated income, typically an undocumented business income that raises the borrower's interest rate. <SPLIT>[[[[Hypothesis]]]]: He thought he didn't need anything to [[qualify]].","[[[[Premise]]]]: But he said he thought the Ledfords understood they could qualify only if he put down a stated income, typically an undocumented business income that raises the borrower's interest rate. <SPLIT>[[[[Hypothesis]]]]: He thought he didn't need anything to [[bearable]].",0.058323562145233154,0.5861454606056213,0,2,0,30,"Successful"
"[[[[Premise]]]]: Another White House murder mystery and a chance to bash the genre.<SPLIT>[[[[Hypothesis]]]]: White House murder mystery has other works before this one.","[[[[Premise]]]]: Another White House murder mystery and a chance to bash the genre.<SPLIT>[[[[Hypothesis]]]]: White House murder mystery has other works before this one.",0.6301235556602478,0.6301235556602478,2,2,1,1,"Skipped"
"[[[[Premise]]]]: They would burn to the ground by morning.<SPLIT>[[[[Hypothesis]]]]: By morning, they would [[burn]] the [[village]] to the ground.","[[[[Premise]]]]: They would burn to the ground by morning.<SPLIT>[[[[Hypothesis]]]]: By morning, they would [[burns]] the [[locality]] to the ground.",0.00394749641418457,0.6129370927810669,2,1,2,45,"Successful"
"[[[[Premise]]]]: Participate in the postaward audit for assessing thedegree of success of the acquisition.<SPLIT>[[[[Hypothesis]]]]: The award is given to [[different]] [[people]] [[every]] year.","[[[[Premise]]]]: Participate in the postaward audit for assessing thedegree of success of the acquisition.<SPLIT>[[[[Hypothesis]]]]: The award is given to [[dissimilar]] [[hombres]] [[any]] year.",0.00873100757598877,0.951612114906311,2,0,2,62,"Successful"
"[[[[Premise]]]]: is there still that type of music available<SPLIT>[[[[Hypothesis]]]]: I could care [[less]] if the music still existed.","[[[[Premise]]]]: is there still that type of music available<SPLIT>[[[[Hypothesis]]]]: I could care [[slightly]] if the music still existed.",0.01965010166168213,0.9985572099685669,0,2,0,8,"Successful"
